-0.130 -0.190 -0.110 9.190 -11.750 -3.980
0.210 -0.080 -0.040 5.450 -15.610 1.590
0.120 -0.340 0.610 13.070 -9.880 -1.070
0.100 -0.330 0.080 5.130 -17.440 -0.880
0.020 -0.130 0.130 -9.420 -16.450 -3.500
0.240 -0.220 0.450 -16.660 -19.540 -2.150
-0.200 -0.370 0.290 -10.270 1.640 -3.080
-0.430 -0.260 0.530 -12.120 -20.830 -8.890
0.480 -0.270 0.540 -10.720 -3.980 -3.220
-0.380 0.010 -0.850 10.020 -10.500 -6.890
0.480 -0.200 -0.090 10.770 -9.420 1.400
0.020 -0.370 0.210 3.040 -10.730 -4.280
-0.150 -0.200 0.080 0.510 -13.280 -1.100
-0.930 -0.460 0.090 1.760 -8.820 -7.460
0.060 -0.240 -0.330 6.180 -17.200 -2.470
0.040 -0.470 -0.050 -8.280 -2.880 -5.110
-1.030 -0.450 0.020 -5.290 -1.310 -1.110
0.580 0.230 -0.570 -7.800 -10.370 1.860
-0.250 -0.220 1.070 17.130 -6.560 -0.130
0.010 -0.090 1.010 18.330 -14.230 3.330
0.100 -0.360 0.450 0.220 -2.610 0.070
-0.620 -0.070 0.860 18.160 -12.910 -0.520
0.070 -0.140 0.170 3.390 -20.410 -1.540
0.040 -0.200 0.720 -0.820 -12.710 -3.340
-0.200 -0.130 0.430 -12.560 -15.400 -0.770
-0.430 -0.150 0.560 -9.660 -11.100 -1.340
0.960 -0.300 -0.120 -6.600 -11.950 -3.900
